explicit	explicit.stat_1389754388	#% increased Charm Effect Duration
explicit	explicit.stat_293638271	#% increased chance to Shock
explicit	explicit.stat_1839076647	#% increased Projectile Damage
explicit	explicit.stat_3984865854	#% increased Spirit
explicit	explicit.stat_1782086450	#% faster start of Energy Shield Recharge
explicit	explicit.stat_821021828	Grants # Life per Enemy Hit
explicit	explicit.stat_1836676211	#% increased Flask Charges gained
explicit	explicit.stat_791928121	Causes #% increased Stun Buildup
explicit	explicit.stat_2843214518	#% increased Attack Damage
explicit	explicit.stat_748522257	#% increased Stun Duration
explicit	explicit.stat_51994685	#% increased Flask Life Recovery rate
explicit	explicit.stat_3873704640	Map has #% increased Magic Monsters
explicit	explicit.stat_3417711605	Damage Penetrates #% Cold Resistance
explicit	explicit.stat_3793155082	Map has #% increased number of Rare Monsters
explicit	explicit.stat_473429811	#% increased Freeze Buildup
explicit	explicit.stat_1412217137	#% increased Flask Mana Recovery rate
explicit	explicit.stat_624954515	#% increased Accuracy Rating
explicit	explicit.stat_2753083623	Monsters have #% increased Critical Hit Chance
explicit	explicit.stat_57326096	Monsters have #% Critical Damage Bonus
explicit	explicit.stat_95249895	#% more Monster Life
explicit	explicit.stat_44972811	#% increased Life Regeneration rate
explicit	explicit.stat_2112395885	#% increased amount of Life Leeched
explicit	explicit.stat_472520716	#% of Damage taken Recouped as Mana
explicit	explicit.stat_680068163	#% increased Stun Threshold
explicit	explicit.stat_3909654181	Monsters have #% increased Attack, Cast and Movement Speed
explicit	explicit.stat_239367161	#% increased Stun Buildup
explicit	explicit.stat_2065500219	Monsters have #% increased Effectiveness
explicit	explicit.stat_101878827	#% increased Presence Area of Effect
explicit	explicit.stat_1545858329	# to Level of all Lightning Spell Skills
explicit	explicit.stat_3791899485	#% increased Ignite Magnitude
explicit	explicit.stat_689816330	Area has #% increased chance to contain Shrines
explicit	explicit.stat_689816330	Map has #% increased chance to contain Shrines
explicit	explicit.stat_3585532255	#% increased Charm Charges gained
explicit	explicit.stat_2748665614	#% increased maximum Mana
explicit	explicit.stat_2023107756	Recover #% of maximum Life on Kill
explicit	explicit.stat_4188894176	#% increased Damage with Bows
explicit	explicit.stat_1714706956	#% increased Magic Pack Size
explicit	explicit.stat_1310194496	#% increased Global Physical Damage
explicit	explicit.stat_2017682521	#% increased Pack Size in Map
explicit	explicit.stat_1002362373	#% increased Melee Damage
explicit	explicit.stat_3091578504	Minions have #% increased Attack and Cast Speed
explicit	explicit.stat_1423639565	Minions have #% to all Elemental Resistances
explicit	explicit.stat_818778753	Damage Penetrates #% Lightning Resistance
explicit	explicit.stat_983749596	#% increased maximum Life
explicit	explicit.stat_1054098949	+#% Monster Elemental Resistances
explicit	explicit.stat_1241625305	#% increased Damage with Bow Skills
explicit	explicit.stat_2481353198	#% increased Block chance (Local)
explicit	explicit.stat_2624927319	#% increased number of Monster Packs
explicit	explicit.stat_115425161	Monsters have #% increased Stun Buildup
explicit	explicit.stat_1994551050	Monsters have #% increased Ailment Threshold
explicit	explicit.stat_4101943684	Monsters have #% increased Stun Threshold
explicit	explicit.stat_2506820610	Monsters have #% chance to inflict Bleeding on Hit
explicit	explicit.stat_280731498	#% increased Area of Effect
explicit	explicit.stat_92381065	Monsters deal #% of Damage as Extra Fire
explicit	explicit.stat_95221307	Monsters have #% chance to Poison on Hit
explicit	explicit.stat_427684353	#% increased Damage with Crossbows
explicit	explicit.stat_4142653832	Map has #% increased Monster Rarity
explicit	explicit.stat_3033371881	Gain Deflection Rating equal to #% of Evasion Rating
explicit	explicit.stat_4181072906	Players have #% less Recovery Rate of Life and Energy Shield
explicit	explicit.stat_821241191	#% increased Life Recovery from Flasks
explicit	explicit.stat_211727	Monsters deal #% of Damage as Extra Cold
explicit	explicit.stat_512071314	Monsters deal #% of Damage as Extra Lightning
explicit	explicit.stat_337935900	Monsters take #% reduced Extra Damage from Critical Hits
explicit	explicit.stat_1890519597	#% increased Monster Damage
explicit	explicit.stat_2570249991	Monsters are Evasive
explicit	explicit.stat_4147897060	#% increased Block chance
explicit	explicit.stat_2174054121	#% chance to inflict Bleeding on Hit
explicit	explicit.stat_2487305362	#% increased Magnitude of Poison you inflict
explicit	explicit.stat_2709367754	Gain # Rage on Melee Hit
explicit	explicit.stat_3877264671	Monster have #% increased Elemental Ailment Application
explicit	explicit.stat_2549889921	Players gain #% reduced Flask Charges
explicit	explicit.stat_2539290279	Monsters are Armoured
explicit	explicit.stat_4045894391	#% increased Damage with Quarterstaves
explicit	explicit.stat_3759735052	#% increased Attack Speed with Bows
explicit	explicit.stat_2887760183	Monsters gain #% of maximum Life as Extra maximum Energy Shield
explicit	explicit.stat_986397080	#% reduced Ignite Duration on you
explicit	explicit.stat_3668351662	#% increased Shock Duration
explicit	explicit.stat_1692879867	#% increased Duration of Bleeding on You
explicit	explicit.stat_3377888098	#% increased Skill Effect Duration
explicit	explicit.stat_133340941	Area has patches of Ignited Ground
explicit	explicit.stat_416040624	Gain additional Stun Threshold equal to #% of maximum Energy Shield
explicit	explicit.stat_3292710273	Gain # Rage when Hit by an Enemy
explicit	explicit.stat_795138349	#% chance to Poison on Hit
explicit	explicit.stat_1829102168	#% increased Duration of Damaging Ailments on Enemies
explicit	explicit.stat_644456512	#% reduced Flask Charges used
explicit	explicit.stat_1316278494	#% increased Warcry Speed
explicit	explicit.stat_1135928777	#% increased Attack Speed with Crossbows
explicit	explicit.stat_3376488707	#% maximum Player Resistances
explicit	explicit.stat_4279535856	Area has #% increased chance to contain Strongboxes
explicit	explicit.stat_4279535856	Map has #% increased chance to contain Strongboxes
explicit	explicit.stat_591105508	# to Level of all Fire Spell Skills
explicit	explicit.stat_349586058	Area has patches of Chilled Ground
explicit	explicit.stat_3544800472	#% increased Elemental Ailment Threshold
explicit	explicit.stat_1825943485	Area has #% increased chance to contain Essences
explicit	explicit.stat_1825943485	Map has #% increased chance to contain Essences
explicit	explicit.stat_3067892458	Triggered Spells deal #% increased Spell Damage
explicit	explicit.stat_3477720557	Area has patches of Shocked Ground
explicit	explicit.stat_1898978455	Monster Damage Penetrates #% Elemental Resistances
explicit	explicit.stat_1629357380	Players are periodically Cursed with Temporal Chains
explicit	explicit.stat_2029171424	Players are periodically Cursed with Enfeeble
explicit	explicit.stat_3301100256	#% increased Poison Duration on you
explicit	explicit.stat_4010677958	Allies in your Presence Regenerate # Life per second
explicit	explicit.stat_554690751	Players are periodically Cursed with Elemental Weakness
explicit	explicit.stat_2839066308	#% increased amount of Mana Leeched
explicit	explicit.stat_1366840608	#% increased Charges
explicit	explicit.stat_3174700878	#% increased Energy Shield from Equipped Focus
explicit	explicit.stat_1798257884	Allies in your Presence deal #% increased Damage
explicit	explicit.stat_3283482523	#% increased Attack Speed with Quarterstaves
explicit	explicit.stat_2390685262	#% increased Quantity of Items found in Map
explicit	explicit.stat_1570770415	#% reduced Charm Charges used
explicit	explicit.stat_3741323227	#% increased Flask Effect Duration
explicit	explicit.stat_388617051	#% increased Charges per use
explicit	explicit.stat_2321178454	#% chance to Pierce an Enemy
explicit	explicit.stat_3196823591	#% increased Charges gained
explicit	explicit.stat_3374165039	#% increased Totem Placement speed
explicit	explicit.stat_491450213	Minions have #% increased Critical Hit Chance
explicit	explicit.stat_2160282525	#% reduced Freeze Duration on you
explicit	explicit.stat_2527686725	#% increased Magnitude of Shock you inflict
explicit	explicit.stat_1874553720	#% reduced Chill Duration on you
explicit	explicit.stat_3851254963	#% increased Totem Damage
explicit	explicit.stat_1181419800	#% increased Damage with Maces
explicit	explicit.stat_4159248054	#% increased Warcry Cooldown Recovery Rate
explicit	explicit.stat_2222186378	#% increased Mana Recovery from Flasks
explicit	explicit.stat_2523933828	#% increased Armour, Evasion and Energy Shield from Equipped Shield
explicit	explicit.stat_99927264	#% reduced Shock duration on you
explicit	explicit.stat_2653955271	Damage Penetrates #% Fire Resistance
explicit	explicit.stat_3166958180	#% increased Magnitude of Bleeding you inflict
explicit	explicit.stat_153777645	#% increased Area of Effect of Curses
explicit	explicit.stat_440490623	#% increased Magnitude of Damaging Ailments you inflict with Critical Hits
explicit	explicit.stat_872504239	#% increased Stun Buildup with Maces
explicit	explicit.stat_1604736568	Recover #% of maximum Mana on Kill (Jewel)
explicit	explicit.stat_2254480358	# to Level of all Cold Spell Skills
explicit	explicit.stat_231864447	Area contains an additional Rare Chest
explicit	explicit.stat_231864447	Map contains an additional Rare Chest
explicit	explicit.stat_1854213750	Minions have #% increased Critical Damage Bonus
explicit	explicit.stat_565784293	#% increased Knockback Distance
explicit	explicit.stat_686254215	#% increased Totem Life
explicit	explicit.stat_3362812763	#% of Armour also applies to Elemental Damage
explicit	explicit.stat_2200661314	Monsters deal #% of Damage as Extra Chaos
explicit	explicit.stat_1879340377	Monsters Break Armour equal to #% of Physical Damage dealt
explicit	explicit.stat_21071013	Herald Skills deal #% increased Damage
explicit	explicit.stat_3119612865	Minions have #% additional Physical Damage Reduction
explicit	explicit.stat_2768835289	#% increased Spell Physical Damage
explicit	explicit.stat_1303248024	#% increased Magnitude of Ailments you inflict
explicit	explicit.stat_1588049749	Monsters have #% increased Accuracy Rating
explicit	explicit.stat_1852872083	#% increased Damage with Hits against Rare and Unique Enemies
explicit	explicit.stat_3787460122	Offerings have #% increased Maximum Life
explicit	explicit.stat_941368244	Players have #% more Cooldown Recovery Rate
explicit	explicit.stat_3796523155	#% less effect of Curses on Monsters
explicit	explicit.stat_700317374	#% increased Amount Recovered
explicit	explicit.stat_2797971005	Gain # Life per Enemy Hit with Attacks
explicit	explicit.stat_3485067555	#% increased Chill Duration on Enemies
explicit	explicit.stat_4236566306	Meta Skills gain #% increased Energy
explicit	explicit.stat_970213192	#% increased Skill Speed
explicit	explicit.stat_2898517796	#% increased amount of Magic Chests
explicit	explicit.stat_798469000	#% increased amount of Rare Chests
explicit	explicit.stat_4226189338	# to Level of all Chaos Spell Skills
explicit	explicit.stat_2854751904	Allies in your Presence deal # to # added Attack Lightning Damage
explicit	explicit.stat_1772247089	#% increased chance to inflict Ailments
explicit	explicit.stat_849987426	Allies in your Presence deal # to # added Attack Fire Damage
explicit	explicit.stat_169946467	#% increased Accuracy Rating with Bows
explicit	explicit.stat_3824372849	#% increased Curse Duration
explicit	explicit.stat_2347036682	Allies in your Presence deal # to # added Attack Cold Damage
explicit	explicit.stat_627767961	#% increased Damage while you have an active Charm
explicit	explicit.stat_1873752457	Gains # Charges per Second
explicit	explicit.stat_1998951374	Allies in your Presence have #% increased Attack Speed
explicit	explicit.stat_3780644166	#% increased Freeze Threshold
explicit	explicit.stat_3233599707	#% increased Weapon Swap Speed
explicit	explicit.stat_1600707273	# to Level of all Physical Spell Skills
explicit	explicit.stat_2582079000	# Charm Slot
explicit	explicit.stat_1200678966	#% increased bonuses gained from Equipped Quiver
explicit	explicit.stat_1574590649	Allies in your Presence deal # to # added Attack Physical Damage
explicit	explicit.stat_289128254	Allies in your Presence have #% increased Cast Speed
explicit	explicit.stat_3169585282	Allies in your Presence have # to Accuracy Rating
explicit	explicit.stat_828533480	#% Chance to gain a Charge when you kill an enemy
explicit	explicit.stat_1210760818	Breaches have #% increased Monster density
explicit	explicit.stat_1210760818	Breaches in Map have #% increased Pack Size
explicit	explicit.stat_1250712710	Allies in your Presence have #% increased Critical Hit Chance
explicit	explicit.stat_3192728503	#% increased Crossbow Reload Speed
explicit	explicit.stat_3850614073	Allies in your Presence have #% to all Elemental Resistances
explicit	explicit.stat_3057012405	Allies in your Presence have #% increased Critical Damage Bonus
explicit	explicit.stat_1238227257	Debuffs on you expire #% faster
explicit	explicit.stat_1697447343	#% increased Freeze Buildup with Quarterstaves
explicit	explicit.stat_1718147982	#% increased Minion Accuracy Rating
explicit	explicit.stat_656461285	#% increased Intelligence
explicit	explicit.stat_2594634307	Mark Skills have #% increased Skill Effect Duration
explicit	explicit.stat_1062710370	#% increased Duration of Ignite, Shock and Chill on Enemies
explicit	explicit.stat_318953428	#% chance to Blind Enemies on Hit with Attacks
explicit	explicit.stat_1714971114	Mark Skills have #% increased Use Speed
explicit	explicit.stat_734614379	#% increased Strength
explicit	explicit.stat_4139681126	#% increased Dexterity
explicit	explicit.stat_4095671657	#% to Maximum Fire Resistance
explicit	explicit.stat_3815617979	Area has #% increased chance to contain Azmeri Spirits
explicit	explicit.stat_3815617979	Map has #% increased chance to contain Azmeri Spirits
explicit	explicit.stat_3146310524	Dazes on Hit
explicit	explicit.stat_3473929743	#% increased Pin Buildup
explicit	explicit.stat_2011656677	#% increased Poison Duration
explicit	explicit.stat_1569101201	Empowered Attacks deal #% increased Damage
explicit	explicit.stat_1315743832	#% increased Thorns damage
explicit	explicit.stat_2301718443	#% increased Damage against Enemies with Fully Broken Armour
explicit	explicit.stat_1594812856	#% increased Damage with Warcries
explicit	explicit.stat_1405298142	#% increased Stun Threshold if you haven't been Stunned Recently
explicit	explicit.stat_267210597	Area has #% increased chance to contain a Summoning Circle
explicit	explicit.stat_267210597	Map has #% increased chance to contain a Summoning Circle
explicit	explicit.stat_1011760251	#% to Maximum Lightning Resistance
explicit	explicit.stat_1776411443	Break #% increased Armour
explicit	explicit.stat_3240183538	Area contains an additional Strongbox
explicit	explicit.stat_3240183538	Map contains # additional Strongboxes
explicit	explicit.stat_1468737867	Area contains an additional Shrine
explicit	explicit.stat_1468737867	Map contains an additional Shrine
explicit	explicit.stat_2541588185	#% increased Duration (Charm)
explicit	explicit.stat_3962960008	Delirium Encounters in Area are #% more likely to spawn Unique Bosses
explicit	explicit.stat_3962960008	Delirium Encounters in Map are #% more likely to spawn Unique Bosses
explicit	explicit.stat_3732878551	Rare Monsters have a #% Surpassing chance to have an additional Modifier
explicit	explicit.stat_3732878551	Rare Monsters in Map have a #% Surpassing chance to have an additional Modifier
explicit	explicit.stat_3836551197	#% increased Stack size of Simulacrum Splinters found in Area
explicit	explicit.stat_3836551197	#% increased Stack size of Simulacrum Splinters found in Map
explicit	explicit.stat_173226756	#% increased Recovery rate
explicit	explicit.stat_395808938	Area contains an additional Essence
explicit	explicit.stat_395808938	Map contains an additional Essence
explicit	explicit.stat_924253255	#% increased Slowing Potency of Debuffs on You
explicit	explicit.stat_3465791711	Delirium Monsters in Area have #% increased Pack Size
explicit	explicit.stat_3465791711	Delirium Monsters in Map have #% increased Pack Size
explicit	explicit.stat_3119292058	Enemies Chilled by your Hits can be Shattered as though Frozen
explicit	explicit.stat_918325986	#% increased Skill Speed while Shapeshifted
explicit	explicit.stat_3523867985	#% increased Armour, Evasion and Energy Shield
explicit	explicit.stat_3676141501	#% to Maximum Cold Resistance
explicit	explicit.stat_1459321413	#% increased Bleeding Duration
explicit	explicit.stat_2365392475	Recover # Life when Used
explicit	explicit.stat_1004011302	#% increased Cooldown Recovery Rate
explicit	explicit.stat_2353576063	#% increased Curse Magnitudes
explicit	explicit.stat_889691035	#% increased Attack Speed per 10 Dexterity
explicit	explicit.stat_1791136590	#% increased Weapon Damage per 10 Strength
explicit	explicit.stat_434750362	#% increased Area of Effect for Attacks per 10 Intelligence
explicit	explicit.stat_1120862500	Recover # Mana when Used
explicit	explicit.stat_1769611692	Delirium Fog in Area applies #% increased Deliriousness to Players
explicit	explicit.stat_1769611692	Delirium Fog in Map applies #% increased Deliriousness to Players
explicit	explicit.stat_2440073079	#% increased Damage while Shapeshifted
explicit	explicit.stat_3222482040	Monsters have #% chance to steal Power, Frenzy and Endurance charges on Hit
explicit	explicit.stat_1309819744	Monsters fire # additional Projectiles
explicit	explicit.stat_2480498143	#% of Skill Mana Costs Converted to Life Costs
explicit	explicit.stat_1708461270	Monsters have #% increased Area of Effect
explicit	explicit.stat_3398787959	Gain #% of Damage as Extra Chaos Damage
explicit	explicit.stat_1177404658	#% increased Global Armour, Evasion and Energy Shield
explicit	explicit.stat_2639966148	Minions Revive #% faster
explicit	explicit.stat_2518900926	#% increased Damage with Plant Skills
explicit	explicit.stat_1805182458	Companions have #% increased maximum Life
explicit	explicit.stat_2653231923	#% increased Mana Cost Efficiency of Spells
explicit	explicit.stat_1228337241	Gain #% of maximum Life as Extra maximum Energy Shield
explicit	explicit.stat_2448633171	#% of Damage taken bypasses Energy Shield
explicit	explicit.stat_2696027455	#% increased Damage with Spears
explicit	explicit.stat_234296660	Companions deal #% increased Damage
explicit	explicit.stat_1165163804	#% increased Attack Speed with Spears
explicit	explicit.stat_458438597	#% of Damage is taken from Mana before Life
explicit	explicit.stat_2676834156	Also grants # Guard
explicit	explicit.stat_3398301358	Gain additional Ailment Threshold equal to #% of maximum Energy Shield
explicit	explicit.stat_3762913035	Unstable Breaches in Map spawn an additional Rare Monster when Stabilised
explicit	explicit.stat_2503377690	#% of Recovery applied Instantly
explicit	explicit.stat_3860150265	Map Bosses grant #% increased Experience
explicit	explicit.stat_4255069232	#% increased Rarity of Items dropped by Map Bosses
explicit	explicit.stat_2282052746	Rerolling Favours at Ritual Altars in Area costs #% increased Tribute
explicit	explicit.stat_2282052746	Rerolling Favours at Ritual Altars in Map costs #% increased Tribute
explicit	explicit.stat_3119172063	#% increased Quantity of Items dropped by Map Bosses
explicit	explicit.stat_3309089125	Area contains # additional packs of Bramble Monsters
explicit	explicit.stat_2949706590	Area contains # additional packs of Iron Guards
explicit	explicit.stat_1436812886	Area contains # additional packs of Ezomyte Monsters
explicit	explicit.stat_240445958	Area contains # additional packs of Undead
explicit	explicit.stat_3592067990	Area contains # additional packs of Plagued Monsters
explicit	explicit.stat_4181857719	Area contains # additional packs of Vaal Monsters
explicit	explicit.stat_4130878258	Area contains # additional packs of Faridun Monsters
explicit	explicit.stat_3757259819	Area contains # additional packs of Beasts
explicit	explicit.stat_1689473577	Area contains # additional packs of Transcended Monsters
explicit	explicit.stat_1686824704	#% of Cold Damage Converted to Lightning Damage
explicit	explicit.stat_3837707023	Minions have #% to Chaos Resistance
explicit	explicit.stat_159726667	Monsters Sacrificed at Ritual Altars in Area grant #% increased Tribute
explicit	explicit.stat_159726667	Monsters Sacrificed at Ritual Altars in Map grant #% increased Tribute
explicit	explicit.stat_624534143	#% increased Quantity of Breach Splinters dropped by Breach Monsters in Area
explicit	explicit.stat_624534143	#% increased Quantity of Breach Splinters dropped by Breach Monsters in Map
explicit	explicit.stat_335699483	Leeches #% of maximum Life when you Cast a Spell
explicit	explicit.stat_2214228141	Projectiles Pierce all Ignited enemies
explicit	explicit.stat_1049080093	Attacks Gain #% of Damage as Extra Fire Damage
explicit	explicit.stat_2200293569	Mana Flasks gain # charges per Second
explicit	explicit.stat_3049505189	Areas which contain Breaches have #% chance to contain an additional Breach
explicit	explicit.stat_3049505189	Map has #% chance to contain an additional Breach
explicit	explicit.stat_551040294	Delirium Fog in Area spawns #% increased Fracturing Mirrors
explicit	explicit.stat_551040294	Delirium Fog in Map spawns #% increased Fracturing Mirrors
explicit	explicit.stat_1017648537	Lightning damage from Hits Contributes to Electrocution Buildup
explicit	explicit.stat_2672805335	#% increased Attack and Cast Speed
explicit	explicit.stat_826162720	Trigger Ember Fusillade Skill on casting a Spell
explicit	explicit.stat_1011772129	Lightning Damage from Hits Contributes to Freeze Buildup instead of Shock Chance
explicit	explicit.stat_2949096603	Fire Damage from Hits Contributes to Shock Chance instead of Flammability and Ignite Magnitudes
explicit	explicit.stat_1261612903	Cold Damage from Hits Contributes to Flammability and Ignite Magnitudes instead of Chill Magnitude or Freeze Buildup
explicit	explicit.stat_2103650854	#% increased effect of Arcane Surge on you
explicit	explicit.stat_828179689	#% increased Magnitude of Chill you inflict
explicit	explicit.stat_3771516363	#% additional Physical Damage Reduction
explicit	explicit.stat_2458962764	#% of Maximum Life Converted to Energy Shield
explicit	explicit.stat_2957407601	Offering Skills have #% increased Duration
explicit	explicit.stat_3891355829|1	Upgrades Radius to Medium
explicit	explicit.stat_1352729973	Area has #% increased chance to contain Rogue Exiles
explicit	explicit.stat_1352729973	Map has #% increased chance to contain Rogue Exiles
explicit	explicit.stat_2154246560	#% increased Damage
