accessory	Demigod's Bounty	Golden Obi	unique
accessory	Demigod's Eye	Golden Hoop	unique
accessory	Demigod's Presence	Gold Amulet	unique
accessory	Doedre's Damning	Paua Ring	unique
accessory	Doedre's Tongue	Lapis Amulet	unique
accessory	Doryani's Invitation	Heavy Belt	unique
accessory	Dream Fragments	Sapphire Ring	unique
accessory	Dyadian Dawn	Heavy Belt	unique
accessory	Emberwake	Ruby Ring	unique
accessory	Enmity's Embrace	Vermillion Ring	unique
accessory	Essence Worm	Unset Ring	unique
accessory	Eternal Damnation	Agate Amulet	unique
accessory	Extractor Mentis	Agate Amulet	unique
accessory	Eye of Chayula	Onyx Amulet	unique
accessory	Eye of Innocence	Citrine Amulet	unique
accessory	Eyes of the Greatwolf	Greatwolf Talisman	unique
accessory	Eyes of the Greatwolf	Greatwolf Talisman	unique
accessory	Faminebind	Rustic Sash	unique
accessory	Fated End	Paua Ring	unique
accessory	Feastbind	Rustic Sash	unique
accessory	Fury Valve	Turquoise Amulet	unique
accessory	Gifts from Above	Diamond Ring	unique
accessory	Gloomfang	Blue Pearl Amulet	unique
accessory	Gluttony	Leather Belt	unique
accessory	Grattus Signet	Diamond Ring	unique
accessory	Graven's Secret	Cloth Belt	unique
accessory	Haunting Memories	Turquoise Amulet	unique
accessory	Headhunter	Leather Belt	unique
accessory	Heartbound Loop	Moonstone Ring	unique
accessory	Hinekora's Sight	Onyx Amulet	unique
accessory	Honoured Alliance	Coral Ring	unique
accessory	Hyperboreus	Leather Belt	unique
accessory	Hyrri's Truth	Jade Amulet	unique
accessory	Icefang Orbit	Iron Ring	unique
accessory	Immortal Flesh	Leather Belt	unique
accessory	Impresence	Onyx Amulet	unique
accessory	Ixchel's Temptation	Gold Ring	unique
accessory	Kalandra's Touch	Ring	unique
accessory	Kaom's Binding	Heavy Belt	unique
accessory	Kaom's Sign	Coral Ring	unique
accessory	Kaom's Way	Coral Ring	unique
accessory	Karui Charge	Jade Amulet	unique
accessory	Karui Ward	Jade Amulet	unique
accessory	Khatal's Geyser	Lapis Amulet	unique
accessory	Khatal's Weeping	Lapis Amulet	unique
accessory	Kikazaru	Topaz Ring	unique
accessory	Binds of Bloody Vengeance	Vanguard Belt	unique
accessory	Leadership's Price	Onyx Amulet	unique
accessory	Leash of Oblation	Leather Belt	unique
accessory	Le Heup of All	Iron Ring	unique
accessory	Lori's Lantern	Prismatic Ring	unique
accessory	Lost Unity	Formless Ring	unique
accessory	Mageblood	Heavy Belt	unique
accessory	Malachai's Artifice	Unset Ring	unique
accessory	Maligaro's Cruelty	Turquoise Amulet	unique
accessory	Maligaro's Restraint	Chain Belt	unique
accessory	Mark of Submission	Unset Ring	unique
accessory	Mark of the Elder	Steel Ring	unique
accessory	Mark of the Shaper	Opal Ring	unique
accessory	Marylene's Fallacy	Lapis Amulet	unique
accessory	Meginord's Girdle	Heavy Belt	unique
accessory	Ming's Heart	Amethyst Ring	unique
accessory	Mokou's Embrace	Ruby Ring	unique
accessory	Mother's Embrace	Heavy Belt	unique
accessory	Mutewind Seal	Unset Ring	unique
accessory	Natural Hierarchy	Rhex Talisman	unique
accessory	Natural Hierarchy	Rotfeather Talisman	unique
accessory	Nevalius Inheritance	Cloth Belt	unique
accessory	Ngamahu's Sign	Ruby Ring	unique
accessory	Ngamahu Tiki	Coral Amulet	unique
accessory	Night's Hold	Black Maw Talisman	unique
accessory	Night's Hold	Black Maw Talisman	unique
accessory	Nimis	Topaz Ring	unique
accessory	Olesya's Delight	Cloth Belt	unique
accessory	Original Sin	Amethyst Ring	unique
accessory	Pearl of Tsoatha	Prismatic Ring	unique
accessory	Perandus Blazon	Cloth Belt	unique
accessory	Perandus Signet	Paua Ring	unique
accessory	Perquil's Toe	Gold Amulet	unique
accessory	Perseverance	Vanguard Belt	unique
accessory	Polaric Devastation	Opal Ring	unique
accessory	Praxis	Paua Ring	unique
accessory	Precursor's Emblem	Sapphire Ring	unique
accessory	Precursor's Emblem	Topaz Ring	unique
accessory	Precursor's Emblem	Ruby Ring	unique
accessory	Precursor's Emblem	Two-Stone Ring	unique
accessory	Precursor's Emblem	Prismatic Ring	unique
accessory	Presence of Chayula	Onyx Amulet	unique
accessory	Prismweave	Rustic Sash	unique
accessory	Profane Proxy	Unset Ring	unique
accessory	Prospero's Protection	Iron Ring	unique
accessory	Putembo's Meadow	Topaz Ring	unique
accessory	Putembo's Mountain	Topaz Ring	unique
accessory	Putembo's Valley	Topaz Ring	unique
accessory	Pyre	Sapphire Ring	unique
accessory	Pyroshock Clasp	Leather Belt	unique
accessory	Rashkaldor's Patience	Jade Amulet	unique
accessory	Redblade Band	Unset Ring	unique
accessory	Replica Atziri's Foible	Paua Amulet	unique
accessory	Replica Badge of the Brotherhood	Turquoise Amulet	unique
accessory	Replica Bated Breath	Chain Belt	unique
accessory	Replica Doedre's Damning	Paua Ring	unique
accessory	Replica Dragonfang's Flight	Onyx Amulet	unique
accessory	Replica Emberwake	Ruby Ring	unique
accessory	Replica Gifts from Above	Diamond Ring	unique
accessory	Replica Headhunter	Leather Belt	unique
accessory	Replica Hinekora's Sight	Onyx Amulet	unique
accessory	Replica Hyrri's Truth	Jade Amulet	unique
accessory	Replica Karui Ward	Jade Amulet	unique
accessory	Replica Malachai's Artifice	Unset Ring	unique
accessory	Replica Prismweave	Rustic Sash	unique
accessory	Replica Siegebreaker	Heavy Belt	unique
accessory	Replica Soul Tether	Cloth Belt	unique
accessory	Replica Tasalio's Sign	Sapphire Ring	unique
accessory	Replica Voideye	Unset Ring	unique
accessory	Replica Winterheart	Gold Amulet	unique
accessory	Retaliation Charm	Citrine Amulet	unique
accessory	Rigwald's Crest	Two-Stone Ring	unique
accessory	Rigwald's Curse	Wolf Alpha Talisman	unique
accessory	Rigwald's Curse	Wereclaw Talisman	unique
accessory	Romira's Banquet	Diamond Ring	unique
accessory	Rotblood Promise	Unset Ring	unique
accessory	Rotmother's Mutiny	Pearlescent Amulet	unique
accessory	Ryslatha's Coil	Studded Belt	unique
accessory	Sacrificial Heart	Paua Amulet	unique
accessory	Saresh's Darkness	Chain Belt	unique
accessory	Screams of the Desiccated	Leather Belt	unique
accessory	Shaper's Seed	Agate Amulet	unique
accessory	Shavronne's Revelation	Moonstone Ring	unique
accessory	Sibyl's Lament	Coral Ring	unique
accessory	Sidhebreath	Paua Amulet	unique
accessory	Siegebreaker	Heavy Belt	unique
accessory	Snakepit	Sapphire Ring	unique
accessory	Solerai's Radiance	Chain Belt	unique
accessory	Solstice Vigil	Onyx Amulet	unique
accessory	Soulbound	Paua Ring	unique
accessory	Soul Tether	Cloth Belt	unique
accessory	Soulthirst	Cloth Belt	unique
accessory	Squirming Terror	Unset Ring	unique
accessory	Star of Wraeclast	Ruby Amulet	unique
accessory	Stone of Lazhwar	Lapis Amulet	unique
accessory	Stormfire	Opal Ring	unique
accessory	Storm Secret	Topaz Ring	unique
accessory	Stranglegasp	Onyx Amulet	unique
accessory	String of Servitude	Heavy Belt	unique
accessory	Sunblast	Cloth Belt	unique
accessory	Survivor's Guilt	Heavy Belt	unique
accessory	Tainted Pact	Coral Amulet	unique
accessory	Talisman of the Victor	Jet Amulet	unique
accessory	Tasalio's Sign	Sapphire Ring	unique
accessory	Tavukai	Coral Amulet	unique
accessory	Tawhanuku's Timing	Moonstone Ring	unique
accessory	Tear of Purity	Lapis Amulet	unique
accessory	The Anvil	Amber Amulet	unique
accessory	The Arkhon's Tools	Cloth Belt	unique
accessory	The Ascetic	Gold Amulet	unique
accessory	The Aylardex	Agate Amulet	unique
accessory	The Bandit Lord's Band	Gold Ring	unique
accessory	The Burden of Truth	Crystal Belt	unique
accessory	The Druggery	Cloth Belt	unique
accessory	The Effigon	Gold Amulet	unique
accessory	The Ephemeral Bond	Lapis Amulet	unique
accessory	The Eternal Struggle	Onyx Amulet	unique
accessory	The Felbog Fang	Citrine Amulet	unique
accessory	The Flow Untethered	Cloth Belt	unique
accessory	The Halcyon	Jade Amulet	unique
accessory	The Hateful Accuser	Nameless Ring	unique
accessory	The Highwayman	Gold Ring	unique
accessory	The Hungry Loop	Unset Ring	unique
accessory	The Ignomon	Gold Amulet	unique
accessory	The Jinxed Juju	Citrine Amulet	unique
accessory	The Magnate	Studded Belt	unique
accessory	The Nomad	Studded Belt	unique
accessory	The Pandemonius	Jade Amulet	unique
accessory	The Pariah	Unset Ring	unique
accessory	The Primordial Chain	Coral Amulet	unique
accessory	The Queller of Minds	Nameless Ring	unique
accessory	The Retch	Rustic Sash	unique
accessory	The Selfish Shepherd	Nameless Ring	unique
accessory	The Sundered Will	Fugitive Ring	unique
accessory	The Tactician	Studded Belt	unique
accessory	The Taming	Prismatic Ring	unique
accessory	The Tides of Time	Vanguard Belt	unique
accessory	The Torrent's Reclamation	Cloth Belt	unique
accessory	The Unseen Hue	Opal Ring	unique
accessory	The Untouched Soul	Gold Amulet	unique
accessory	The Utmost	Gold Amulet	unique
accessory	The Warden's Brand	Iron Ring	unique
accessory	The Will of Esh	Synaptic Ring	unique
accessory	The Will of Tul	Cryonic Ring	unique
accessory	The Will of Uul-Netol	Organic Ring	unique
accessory	The Will of Xoph	Enthalpic Ring	unique
accessory	Thief's Torment	Prismatic Ring	unique
accessory	Timeclasp	Moonstone Ring	unique
accessory	Timetwist	Moonstone Ring	unique
accessory	Triumvirate Authority	Unset Ring	unique
accessory	Umbilicus Immortalis	Leather Belt	unique
accessory	Ungil's Harmony	Turquoise Amulet	unique
accessory	Unholy Accomplice	Cloth Belt	unique
accessory	Uul-Netol's Vow	Unset Amulet	unique
accessory	Uzaza's Meadow	Sapphire Ring	unique
accessory	Uzaza's Mountain	Sapphire Ring	unique
accessory	Uzaza's Valley	Sapphire Ring	unique
accessory	Valako's Sign	Topaz Ring	unique
accessory	Valyrium	Moonstone Ring	unique
accessory	Venarius' Astrolabe	Astrolabe Amulet	unique
accessory	Venopuncture	Iron Ring	unique
accessory	Ventor's Gamble	Gold Ring	unique
accessory	Victario's Acuity	Turquoise Amulet	unique
accessory	Vivinsect	Unset Ring	unique
accessory	Voice of the Storm	Lapis Amulet	unique
accessory	Voideye	Unset Ring	unique
accessory	Voidheart	Iron Ring	unique
accessory	Voll's Devotion	Agate Amulet	unique
accessory	Warped Timepiece	Turquoise Amulet	unique
accessory	Warrior's Legacy	Ruby Ring	unique
accessory	Whispers of Infinity	Seaglass Amulet	unique
accessory	Willowgift	Jade Amulet	unique
accessory	Winterheart	Gold Amulet	unique
accessory	Winterweave	Coral Ring	unique
accessory	Woespike	Steel Ring	unique
accessory	Wurm's Molt	Leather Belt	unique
accessory	Xoph's Blood	Amber Amulet	unique
accessory	Xoph's Heart	Amber Amulet	unique
accessory	Ynda's Stand	Studded Belt	unique
accessory	Yoke of Suffering	Onyx Amulet	unique
accessory	Zana's Ingenuity	Prismatic Ring	unique
accessory	Zerphi's Heart	Paua Amulet	unique
armour		Golden Mantle	
armour		Shabby Jerkin	
armour		Glorious Leather	
armour		Coronal Leather	
armour		Cutthroat's Garb	
armour		Sharkskin Tunic	
armour		Destiny Leather	
armour		Exquisite Leather	
armour		Zodiac Leather	
armour		Assassin's Garb	
armour		Supreme Leather	
armour		Astral Leather	
armour		Strapped Leather	
armour		Syndicate's Garb	
armour		Buckskin Tunic	
armour		Wild Leather	
armour		Full Leather	
armour		Sun Leather	
armour		Thief's Garb	
armour		Eelskin Tunic	
armour		Frontier Leather	
armour		Padded Vest	
armour		Crimson Raiment	
armour		Lacquered Garb	
armour		Crypt Armour	
armour		Sentinel Jacket	
armour		Varnished Coat	
armour		Blood Raiment	
armour		Sadist Garb	
armour		Carnal Armour	
armour		Sanguine Raiment	
armour		Torturer Garb	
armour		Oiled Vest	
armour		Necrotic Armour	
armour		Padded Jacket	
armour		Oiled Coat	
armour		Scarlet Raiment	
armour		Waxed Garb	
armour		Bone Armour	
armour		Quilted Jacket	
armour		Sleek Coat	
armour		Simple Robe	
armour		Conjurer's Vestment	
armour		Spidersilk Robe	
armour		Destroyer Regalia	
armour		Savant's Robe	
armour		Necromancer Silks	
armour		Occultist's Vestment	
armour		Widowsilk Robe	
armour		Vaal Regalia	
armour		Arcane Vestment	
armour		Nightweave Robe	
armour		Silken Vest	
armour		Twilight Regalia	
armour		Scholar's Robe	
armour		Silken Garb	
armour		Mage's Vestment	
armour		Silk Robe	
armour		Cabalist Regalia	
armour		Sage's Robe	
armour		Silken Wrap	
armour		Plate Vest	
armour		Sun Plate	
armour		Colosseum Plate	
armour		Majestic Plate	
armour		Golden Plate	
armour		Crusader Plate	
armour		Astral Plate	
armour		Gladiator Plate	
armour		Glorious Plate	
armour		Titan Plate	
armour		Legion Plate	
armour		Chestplate	
armour		Royal Plate	
armour		Copper Plate	
armour		War Plate	
armour		Full Plate	
armour		Arena Plate	
armour		Lordly Plate	
armour		Bronze Plate	
armour		Battle Plate	
armour		Scale Vest	
armour		Full Wyrmscale	
armour		Commander's Brigandine	
armour		Battle Lamellar	
armour		Dragonscale Doublet	
armour		Desert Brigandine	
armour		Full Dragonscale	
armour		General's Brigandine	
armour		Triumphant Lamellar	
armour		Full Wyvernscale	
armour		Marshall's Brigandine	
armour		Light Brigandine	
armour		Conquest Lamellar	
armour		Scale Doublet	
armour		Infantry Brigandine	
armour		Full Scale Armour	
armour		Soldier's Brigandine	
armour		Field Lamellar	
armour		Wyrmscale Doublet	
armour		Hussar Brigandine	
armour		Sacrificial Garb	
armour		Grasping Mail	
armour		Chainmail Vest	
armour		Ornate Ringmail	
armour		Chain Hauberk	
armour		Devout Chainmail	
armour		Loricated Ringmail	
armour		Conquest Chainmail	
armour		Elegant Ringmail	
armour		Saint's Hauberk	
armour		Saintly Chainmail	
armour		Grand Ringmail	
armour		Paladin's Hauberk	
armour		Chainmail Tunic	
armour		Sacred Chainmail	
armour		Ringmail Coat	
armour		Chainmail Doublet	
armour		Full Ringmail	
armour		Full Chainmail	
armour		Holy Chainmail	
armour		Latticed Ringmail	
armour		Crusader Chainmail	
armour		Two-Toned Boots	
armour		Fugitive Boots	
armour		Golden Caligae	
armour		Rawhide Boots	
armour		Harpyskin Boots	
armour		Velour Boots	
armour		Goathide Boots	
armour		Deerskin Boots	
armour		Nubuck Boots	
armour		Eelskin Boots	
armour		Sharkskin Boots	
armour		Shagreen Boots	
armour		Stealth Boots	
armour		Slink Boots	
armour		Wrapped Boots	
armour		Infiltrator Boots	
armour		Phantom Boots	
armour		Strapped Boots	
armour		Clasped Boots	
armour		Shackled Boots	
armour		Trapper Boots	
armour		Ambush Boots	
armour		Carnal Boots	
armour		Assassin's Boots	
armour		Murder Boots	
armour		Cloudwhisper Boots	
armour		Windbreak Boots	
armour		Stormrider Boots	
armour		Runic Greaves	
armour		Runic Sollerets	
armour		Runic Sabatons	
armour		Wool Shoes	
armour		Sage Slippers	
armour		Warlock Boots	
armour		Velvet Slippers	
armour		Silk Slippers	
armour		Scholar Boots	
armour		Satin Slippers	
armour		Samite Slippers	
armour		Conjurer Boots	
armour		Arcanist Slippers	
armour		Sorcerer Boots	
armour		Duskwalk Slippers	
armour		Nightwind Slippers	
armour		Dreamquest Slippers	
armour		Iron Greaves	
armour		Precursor Greaves	
armour		Leviathan Greaves	
armour		Steel Greaves	
armour		Plated Greaves	
armour		Reinforced Greaves	
armour		Antique Greaves	
armour		Ancient Greaves	
armour		Goliath Greaves	
armour		Vaal Greaves	
armour		Titan Greaves	
armour		Leatherscale Boots	
armour		Wyvernscale Boots	
armour		Ironscale Boots	
armour		Bronzescale Boots	
armour		Steelscale Boots	
armour		Serpentscale Boots	
armour		Wyrmscale Boots	
armour		Hydrascale Boots	
armour		Dragonscale Boots	
armour		Chimerascale Boots	
armour		Chain Boots	
armour		Paladin Boots	
armour		Ringmail Boots	
armour		Mesh Boots	
armour		Riveted Boots	
armour		Zealot Boots	
armour		Soldier Boots	
armour		Legion Boots	
armour		Crusader Boots	
armour		Martyr Boots	
armour		Basemetal Treads	
armour		Darksteel Treads	
armour		Brimstone Treads	
armour		Gripped Gloves	
armour		Fingerless Silk Gloves	
armour		Spiked Gloves	
armour		Apothecary's Gloves	
armour		Golden Bracers	
armour		Rawhide Gloves	
armour		Harpyskin Gloves	
armour		Velour Gloves	
armour		Goathide Gloves	
armour		Deerskin Gloves	
armour		Nubuck Gloves	
armour		Eelskin Gloves	
armour		Sharkskin Gloves	
armour		Shagreen Gloves	
armour		Stealth Gloves	
armour		Slink Gloves	
armour		Wrapped Mitts	
armour		Phantom Mitts	
armour		Strapped Mitts	
armour		Clasped Mitts	
armour		Trapper Mitts	
armour		Ambush Mitts	
armour		Carnal Mitts	
armour		Assassin's Mitts	
armour		Murder Mitts	
armour		Infiltrator Mitts	
armour		Tinker Gloves	
armour		Apprentice Gloves	
armour		Trapsetter Gloves	
armour		Runic Gloves	
armour		Runic Gages	
armour		Runic Gauntlets	
armour		Wool Gloves	
armour		Sage Gloves	
armour		Warlock Gloves	
armour		Velvet Gloves	
armour		Silk Gloves	
armour		Embroidered Gloves	
armour		Satin Gloves	
armour		Samite Gloves	
armour		Conjurer Gloves	
armour		Arcanist Gloves	
armour		Sorcerer Gloves	
armour		Leyline Gloves	
armour		Aetherwind Gloves	
armour		Nexus Gloves	
armour		Iron Gauntlets	
armour		Precursor Gauntlets	
armour		Leviathan Gauntlets	
armour		Plated Gauntlets	
armour		Bronze Gauntlets	
armour		Steel Gauntlets	
armour		Antique Gauntlets	
armour		Ancient Gauntlets	
armour		Goliath Gauntlets	
armour		Vaal Gauntlets	
armour		Titan Gauntlets	
armour		Fishscale Gauntlets	
armour		Wyvernscale Gauntlets	
armour		Ironscale Gauntlets	
armour		Bronzescale Gauntlets	
armour		Steelscale Gauntlets	
armour		Serpentscale Gauntlets	
armour		Wyrmscale Gauntlets	
armour		Hydrascale Gauntlets	
armour		Dragonscale Gauntlets	
armour		Chimerascale Gauntlets	
armour		Chain Gloves	
armour		Paladin Gloves	
armour		Ringmail Gloves	
armour		Mesh Gloves	
armour		Riveted Gloves	
armour		Zealot Gloves	
armour		Soldier Gloves	
armour		Legion Gloves	
armour		Crusader Gloves	
armour		Martyr Gloves	
armour		Preserving Gauntlets	
armour		Guarding Gauntlets	
armour		Thwarting Gauntlets	
armour		Bone Helmet	
armour		Golden Visage	
armour		Leather Cap	
armour		Lion Pelt	
armour		Dire Pelt	
armour		Grizzly Pelt	
armour		Majestic Pelt	
armour		Tricorne	
armour		Leather Hood	
armour		Wolf Pelt	
armour		Hunter Hood	
armour		Noble Tricorne	
armour		Ursine Pelt	
armour		Silken Hood	
armour		Sinner Tricorne	
armour		Scare Mask	
armour		Vaal Mask	
armour		Deicide Mask	
armour		Jester Mask	
armour		Ancient Mask	
armour		Torturer's Mask	
armour		Plague Mask	
armour		Iron Mask	
armour		Festival Mask	
armour		Golden Mask	
armour		Raven Mask	
armour		Callous Mask	
armour		Regicide Mask	
armour		Harlequin Mask	
armour		Gale Crown	
armour		Winter Crown	
armour		Blizzard Crown	
armour		Runic Helm	
armour		Runic Crest	
armour		Runic Crown	
armour		Vine Circlet	
armour		Mind Cage	
armour		Hubris Circlet	
armour		Moonlit Circlet	
armour		Sunfire Circlet	
armour		Lich's Circlet	
armour		Iron Circlet	
armour		Torture Cage	
armour		Tribal Circlet	
armour		Bone Circlet	
armour		Lunaris Circlet	
armour		Steel Circlet	
armour		Necromancer Circlet	
armour		Solaris Circlet	
armour		Iron Hat	
armour		Royal Burgonet	
armour		Eternal Burgonet	
armour		General's Helmet	
armour		Conqueror's Helmet	
armour		Giantslayer Helmet	
armour		Cone Helmet	
armour		Barbute Helmet	
armour		Close Helmet	
armour		Gladiator Helmet	
armour		Reaver Helmet	
armour		Siege Helmet	
armour		Samnite Helmet	
armour		Ezomyte Burgonet	
armour		Battered Helm	
armour		Nightmare Bascinet	
armour		Knight Helm	
armour		Conquest Helmet	
armour		Haunted Bascinet	
armour		Sallet	
armour		Visored Sallet	
armour		Gilded Sallet	
armour		Secutor Helm	
armour		Fencer Helm	
armour		Lacquered Helmet	
armour		Fluted Bascinet	
armour		Pig-Faced Bascinet	
armour		Sorrow Mask	
armour		Atonement Mask	
armour		Penitent Mask	
armour		Rusted Coif	
armour		Praetor Crown	
armour		Faithful Helmet	
armour		Paladin Crown	
armour		Divine Crown	
armour		Soldier Helmet	
armour		Great Helmet	
armour		Crusader Helmet	
armour		Aventail Helmet	
armour		Zealot Helmet	
armour		Great Crown	
armour		Magistrate Crown	
armour		Prophet Crown	
armour		Imp Crown	
armour		Demon Crown	
armour		Archdemon Crown	
armour		Golden Wreath	
armour		Golden Flame	
armour		Goathide Buckler	
armour		Battle Buckler	
armour		Golden Buckler	
armour		Ironwood Buckler	
armour		Lacquered Buckler	
armour		Vaal Buckler	
armour		Crusader Buckler	
armour		Imperial Buckler	
armour		Pine Buckler	
